"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_FEMALE","COUNT_1PLUS_CUMULATIVE_FEMALE","COUNT_ADDITIONAL_CUMULATIVE_FEMALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_FEMALE","PERC_FULLY_FEMALE","PERC_1PLUS_FEMALE","PERC_ADDITIONAL_FEMALE","PERC_BIVALENT_ADDITIONAL_FEMALE","COUNT_FULLY_CUMULATIVE_MALE","COUNT_1PLUS_CUMULATIVE_MALE","COUNT_ADDITIONAL_CUMULATIVE_MALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_MALE","PERC_FULLY_MALE","PERC_1PLUS_MALE","PERC_ADDITIONAL_MALE","PERC_BIVALENT_ADDITIONAL_MALE","COUNT_FULLY_CUMULATIVE_OTHER","COUNT_1PLUS_CUMULATIVE_OTHER","COUNT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_FULLY_CUMULATIVE_UNKNOWN","COUNT_1PLUS_CUMULATIVE_UNKNOWN","COUNT_ADDITIONAL_CUMULATIVE_UNKNOWN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_UNKNOWN"
2023-02-03,6744980,7533889,3363106,1208286,80.91,90.37,40.34,14.49,"3537898",3924721,"1842644","662484",81.17,90.05,42.28,15.2,3162643,3556092,"1504599","544268",79.49,89.38,37.82,13.68,"2348","2945","921","183","42091","50131","14942","1351"
2023-02-04,6745136,7534126,3363121,1209426,80.91,90.37,40.34,14.51,"3537970",3924840,"1842651","663045",81.18,90.05,42.28,15.21,3162727,3556209,"1504607","544847",79.5,89.39,37.82,13.69,"2348","2945","921","183","42091","50132","14942","1351"
2023-02-05,6745224,7534301,3363123,1210235,80.91,90.37,40.34,14.52,"3538016",3924944,"1842651","663482",81.18,90.06,42.28,15.22,3162769,3556280,"1504609","545219",79.5,89.39,37.82,13.7,"2348","2945","921","183","42091","50132","14942","1351"
2023-02-06,6745533,7534826,3363151,1212372,80.91,90.38,40.34,14.54,"3538171",3925225,"1842665","664646",81.18,90.06,42.28,15.25,3162923,3556522,"1504623","546188",79.5,89.39,37.82,13.73,"2348","2945","921","183","42091","50134","14942","1355"
2023-02-07,6745908,7535277,3363179,1214619,80.92,90.39,40.34,14.57,"3538367",3925444,"1842678","665858",81.19,90.07,42.28,15.28,3163102,3556752,"1504638","547221",79.51,89.4,37.82,13.75,"2348","2946","921","183","42091","50135","14942","1357"
2023-02-08,6746222,7535688,3363206,1216876,80.92,90.39,40.34,14.6,"3538541",3925650,"1842692","667106",81.19,90.07,42.28,15.31,3163242,3556956,"1504651","548228",79.51,89.41,37.82,13.78,"2348","2946","921","184","42091","50136","14942","1358"
2023-02-09,6746551,7536122,3363247,1218860,80.92,90.4,40.34,14.62,"3538715",3925875,"1842713","668209",81.19,90.08,42.28,15.33,3163397,3557154,"1504671","549107",79.51,89.41,37.82,13.8,"2348","2946","921","184","42091","50147","14942","1360"
2023-02-10,6746949,7536596,3363279,1221059,80.93,90.4,40.34,14.65,"3538923",3926105,"1842727","669442",81.2,90.08,42.28,15.36,3163587,3557398,"1504689","550073",79.52,89.42,37.82,13.83,"2348","2946","921","184","42091","50147","14942","1360"
2023-02-11,6747149,7536864,3363301,1222378,80.93,90.4,40.34,14.66,"3539024",3926253,"1842738","670169",81.2,90.09,42.28,15.38,3163686,3557518,"1504700","550663",79.52,89.42,37.82,13.84,"2348","2946","921","184","42091","50147","14942","1362"
2023-02-12,6747226,7537024,3363307,1223048,80.93,90.41,40.34,14.67,"3539058",3926331,"1842740","670535",81.2,90.09,42.28,15.38,3163729,3557600,"1504704","550967",79.52,89.42,37.82,13.85,"2348","2946","921","184","42091","50147","14942","1362"
2023-02-13,6747504,7537436,3363329,1224770,80.94,90.41,40.34,14.69,"3539202",3926550,"1842752","671463",81.2,90.09,42.28,15.41,3163862,3557793,"1504714","551759",79.53,89.43,37.82,13.87,"2348","2946","921","184","42092","50147","14942","1364"
2023-02-14,6747787,7537829,3363360,1226450,80.94,90.42,40.34,14.71,"3539356",3926737,"1842768","672373",81.21,90.1,42.28,15.43,3163991,3557999,"1504729","552529",79.53,89.43,37.82,13.89,"2348","2946","921","184","42092","50147","14942","1364"
2023-02-15,6748073,7538201,3363386,1228144,80.94,90.42,40.34,14.73,"3539500",3926922,"1842782","673288",81.21,90.1,42.28,15.45,3164133,3558185,"1504741","553306",79.53,89.44,37.82,13.91,"2348","2946","921","184","42092","50148","14942","1366"
2023-02-16,6748343,7538541,3363414,1229709,80.95,90.42,40.34,14.75,"3539628",3927094,"1842792","674142",81.21,90.1,42.28,15.47,3164274,3558347,"1504759","554010",79.54,89.44,37.82,13.93,"2348","2946","921","185","42093","50154","14942","1372"
2023-02-17,6748636,7538896,3363437,1231325,80.95,90.43,40.34,14.77,"3539779",3927281,"1842799","675027",81.22,90.11,42.28,15.49,3164416,3558512,"1504775","554738",79.54,89.44,37.82,13.94,"2348","2947","921","185","42093","50156","14942","1375"
2023-02-18,6748767,7539078,3363449,1232288,80.95,90.43,40.34,14.78,"3539846",3927378,"1842806","675556",81.22,90.11,42.28,15.5,3164480,3558596,"1504780","555171",79.54,89.45,37.82,13.95,"2348","2947","921","185","42093","50157","14942","1376"
2023-02-19,6748825,7539190,3363456,1232822,80.95,90.43,40.34,14.79,"3539870",3927435,"1842810","675852",81.22,90.11,42.28,15.51,3164514,3558651,"1504783","555409",79.54,89.45,37.82,13.96,"2348","2947","921","185","42093","50157","14942","1376"
2023-02-20,6748986,7539484,3363465,1233945,80.95,90.44,40.34,14.8,"3539952",3927594,"1842814","676469",81.22,90.12,42.28,15.52,3164593,3558786,"1504788","555913",79.54,89.45,37.82,13.97,"2348","2947","921","185","42093","50157","14942","1378"
2023-02-21,6749266,7539857,3363489,1235436,80.96,90.44,40.35,14.82,"3540093",3927760,"1842824","677265",81.23,90.12,42.28,15.54,3164732,3558993,"1504802","556608",79.55,89.46,37.82,13.99,"2348","2947","921","185","42093","50157","14942","1378"
2023-02-22,6749545,7540230,3363527,1237041,80.96,90.44,40.35,14.84,"3540234",3927958,"1842840","678144",81.23,90.12,42.28,15.56,3164869,3559167,"1504824","557331",79.55,89.46,37.82,14.01,"2348","2947","921","185","42094","50158","14942","1381"
2023-02-23,6749800,7540612,3363558,1238484,80.96,90.45,40.35,14.86,"3540358",3928140,"1842858","678948",81.23,90.13,42.28,15.58,3164999,3559365,"1504837","557968",79.55,89.47,37.82,14.02,"2348","2947","921","185","42095","50160","14942","1383"
2023-02-24,6750108,7540957,3363590,1240129,80.97,90.45,40.35,14.88,"3540525",3928324,"1842873","679868",81.23,90.13,42.28,15.6,3165140,3559526,"1504854","558693",79.56,89.47,37.83,14.04,"2348","2947","921","185","42095","50160","14942","1383"
2023-02-25,6750210,7541108,3363598,1240896,80.97,90.46,40.35,14.88,"3540586",3928399,"1842875","680284",81.24,90.13,42.28,15.61,3165181,3559602,"1504860","559044",79.56,89.47,37.83,14.05,"2348","2947","921","185","42095","50160","14942","1383"
2023-02-26,6750245,7541197,3363606,1241357,80.97,90.46,40.35,14.89,"3540604",3928446,"1842879","680540",81.24,90.14,42.28,15.61,3165198,3559644,"1504864","559249",79.56,89.47,37.83,14.06,"2348","2947","921","185","42095","50160","14942","1383"
2023-02-27,6750521,7541537,3363637,1242801,80.97,90.46,40.35,14.91,"3540755",3928603,"1842894","681310",81.24,90.14,42.28,15.63,3165323,3559827,"1504880","559922",79.56,89.48,37.83,14.07,"2348","2947","921","185","42095","50160","14942","1384"
2023-02-28,6750775,7541863,3363673,1244081,80.98,90.46,40.35,14.92,"3540884",3928762,"1842913","681993",81.24,90.14,42.28,15.65,3165448,3559992,"1504897","560516",79.57,89.48,37.83,14.09,"2348","2947","921","185","42095","50162","14942","1387"
2023-03-01,6751060,7542233,3363700,1245467,80.98,90.47,40.35,14.94,"3541027",3928947,"1842931","682737",81.25,90.15,42.28,15.66,3165590,3560177,"1504906","561157",79.57,89.49,37.83,14.1,"2348","2947","921","185","42095","50162","14942","1388"
2023-03-02,6751340,7542572,3363721,1246766,80.98,90.47,40.35,14.95,"3541185",3929121,"1842943","683462",81.25,90.15,42.29,15.68,3165711,3560335,"1504915","561729",79.57,89.49,37.83,14.12,"2348","2947","921","185","42096","50169","14942","1390"
2023-03-03,6751666,7542946,3363742,1248313,80.99,90.48,40.35,14.97,"3541362",3929307,"1842958","684343",81.25,90.16,42.29,15.7,3165860,3560520,"1504921","562391",79.58,89.5,37.83,14.14,"2348","2947","921","185","42096","50172","14942","1394"
2023-03-04,6751786,7543120,3363752,1249078,80.99,90.48,40.35,14.98,"3541423",3929407,"1842959","684773",81.26,90.16,42.29,15.71,3165919,3560594,"1504930","562726",79.58,89.5,37.83,14.14,"2348","2947","921","185","42096","50172","14942","1394"
2023-03-05,6751842,7543239,3363756,1249524,80.99,90.48,40.35,14.99,"3541452",3929471,"1842961","685017",81.26,90.16,42.29,15.72,3165946,3560649,"1504932","562928",79.58,89.5,37.83,14.15,"2348","2947","921","185","42096","50172","14942","1394"
2023-03-06,6752110,7543596,3363778,1250856,80.99,90.49,40.35,15,"3541590",3929648,"1842971","685745",81.26,90.16,42.29,15.73,3166076,3560828,"1504944","563531",79.58,89.5,37.83,14.16,"2348","2947","921","185","42096","50173","14942","1395"
2023-03-07,6752376,7543940,3363801,1252118,80.99,90.49,40.35,15.02,"3541741",3929823,"1842982","686423",81.26,90.17,42.29,15.75,3166191,3560997,"1504956","564114",79.58,89.51,37.83,14.18,"2348","2947","921","185","42096","50173","14942","1396"
2023-03-08,6752635,7544284,3363837,1253414,81,90.49,40.35,15.03,"3541875",3929991,"1842998","687132",81.27,90.17,42.29,15.77,3166315,3561172,"1504976","564700",79.59,89.51,37.83,14.19,"2348","2947","921","185","42097","50174","14942","1397"
2023-03-09,6752896,7544625,3363856,1254637,81,90.5,40.35,15.05,"3541997",3930166,"1843009","687776",81.27,90.17,42.29,15.78,3166454,3561338,"1504984","565276",79.59,89.52,37.83,14.21,"2348","2947","921","185","42097","50174","14942","1400"
2023-03-10,6753192,7544902,3363864,1255985,81,90.5,40.35,15.07,"3542143",3930301,"1843013","688501",81.27,90.18,42.29,15.8,3166603,3561480,"1504988","565897",79.59,89.52,37.83,14.22,"2349","2947","921","185","42097","50174","14942","1402"
2023-03-11,6753282,7545080,3363879,1256665,81.01,90.5,40.35,15.07,"3542184",3930394,"1843019","688883",81.27,90.18,42.29,15.81,3166652,3561565,"1504997","566195",79.6,89.52,37.83,14.23,"2349","2947","921","185","42097","50174","14942","1402"
2023-03-12,6753337,7545173,3363882,1257065,81.01,90.5,40.35,15.08,"3542214",3930434,"1843021","689105",81.27,90.18,42.29,15.81,3166677,3561618,"1504998","566372",79.6,89.52,37.83,14.24,"2349","2947","921","185","42097","50174","14942","1403"
2023-03-13,6753533,7545464,3363896,1258146,81.01,90.51,40.35,15.09,"3542322",3930580,"1843024","689681",81.28,90.18,42.29,15.82,3166763,3561763,"1505009","566876",79.6,89.53,37.83,14.25,"2349","2947","921","185","42099","50174","14942","1404"
2023-03-14,6753721,7545728,3363911,1259159,81.01,90.51,40.35,15.1,"3542440",3930702,"1843032","690219",81.28,90.19,42.29,15.84,3166833,3561904,"1505016","567351",79.6,89.53,37.83,14.26,"2349","2947","921","185","42099","50175","14942","1404"
2023-03-15,6753997,7546044,3363923,1260324,81.01,90.51,40.35,15.12,"3542571",3930846,"1843039","690843",81.28,90.19,42.29,15.85,3166978,3562072,"1505021","567888",79.6,89.53,37.83,14.27,"2349","2947","921","185","42099","50179","14942","1408"
2023-03-16,6754230,7546323,3363937,1261418,81.02,90.52,40.35,15.13,"3542702",3930976,"1843047","691460",81.28,90.19,42.29,15.87,3167080,3562214,"1505027","568363",79.61,89.54,37.83,14.29,"2349","2947","921","185","42099","50186","14942","1410"
2023-03-17,6754497,7546629,3363957,1262627,81.02,90.52,40.35,15.15,"3542857",3931140,"1843057","692164",81.29,90.2,42.29,15.88,3167192,3562356,"1505037","568868",79.61,89.54,37.83,14.3,"2349","2947","921","185","42099","50186","14942","1410"
2023-03-18,6754603,7546770,3363966,1263275,81.02,90.52,40.35,15.15,"3542913",3931220,"1843062","692509",81.29,90.2,42.29,15.89,3167242,3562417,"1505041","569171",79.61,89.54,37.83,14.31,"2349","2947","921","185","42099","50186","14942","1410"
2023-03-19,6754658,7546871,3363969,1263628,81.02,90.52,40.35,15.16,"3542944",3931272,"1843062","692694",81.29,90.2,42.29,15.89,3167266,3562466,"1505044","569339",79.61,89.54,37.83,14.31,"2349","2947","921","185","42099","50186","14942","1410"
2023-03-20,6754866,7547181,3363999,1264750,81.02,90.53,40.35,15.17,"3543057",3931426,"1843083","693263",81.29,90.2,42.29,15.91,3167361,3562622,"1505053","569892",79.61,89.55,37.83,14.32,"2349","2947","921","185","42099","50186","14942","1410"
2023-03-21,6755084,7547510,3364022,1265821,81.03,90.53,40.35,15.18,"3543160",3931598,"1843094","693814",81.3,90.21,42.29,15.92,3167476,3562779,"1505065","570412",79.62,89.55,37.83,14.34,"2349","2947","921","185","42099","50186","14942","1410"
2023-03-22,6755313,7547819,3364032,1266927,81.03,90.54,40.35,15.2,"3543298",3931744,"1843097","694402",81.3,90.21,42.29,15.93,3167567,3562942,"1505072","570930",79.62,89.56,37.83,14.35,"2349","2947","921","185","42099","50186","14942","1410"
2023-03-23,6755516,7548071,3364057,1267887,81.03,90.54,40.35,15.21,"3543409",3931871,"1843111","694924",81.3,90.21,42.29,15.94,3167659,3563066,"1505083","571366",79.62,89.56,37.83,14.36,"2349","2947","921","185","42099","50187","14942","1412"
2023-03-24,6755771,7548371,3364073,1268966,81.04,90.54,40.35,15.22,"3543548",3932021,"1843119","695531",81.3,90.22,42.29,15.96,3167775,3563216,"1505091","571837",79.62,89.56,37.83,14.37,"2349","2947","921","185","42099","50187","14942","1413"
2023-03-25,6755876,7548494,3364080,1269534,81.04,90.54,40.35,15.23,"3543610",3932077,"1843124","695843",81.31,90.22,42.29,15.97,3167818,3563283,"1505093","572093",79.62,89.56,37.83,14.38,"2349","2947","921","185","42099","50187","14942","1413"
2023-03-26,6755918,7548560,3364084,1269872,81.04,90.54,40.35,15.23,"3543637",3932113,"1843125","696022",81.31,90.22,42.29,15.97,3167833,3563312,"1505096","572252",79.63,89.57,37.83,14.38,"2349","2948","921","185","42099","50187","14942","1413"
2023-03-27,6756146,7548819,3364099,1270839,81.04,90.55,40.35,15.24,"3543747",3932256,"1843130","696534",81.31,90.22,42.29,15.98,3167950,3563427,"1505106","572706",79.63,89.57,37.83,14.4,"2349","2948","921","185","42100","50188","14942","1414"
2023-03-28,6756350,7549082,3364112,1271800,81.04,90.55,40.35,15.26,"3543846",3932395,"1843137","697052",81.31,90.23,42.29,15.99,3168055,3563551,"1505112","573148",79.63,89.57,37.83,14.41,"2349","2948","921","186","42100","50188","14942","1414"
2023-03-29,6756542,7549363,3364125,1272807,81.04,90.55,40.35,15.27,"3543948",3932542,"1843143","697596",81.31,90.23,42.29,16.01,3168145,3563685,"1505119","573611",79.63,89.57,37.83,14.42,"2349","2948","921","186","42100","50188","14942","1414"
2023-03-30,6756733,7549592,3364142,1273731,81.05,90.56,40.35,15.28,"3544048",3932675,"1843154","698091",81.32,90.23,42.29,16.02,3168236,3563781,"1505125","574039",79.64,89.58,37.83,14.43,"2349","2948","921","186","42100","50188","14942","1415"
2023-03-31,6756976,7549854,3364165,1274703,81.05,90.56,40.35,15.29,"3544171",3932817,"1843170","698616",81.32,90.24,42.29,16.03,3168356,3563900,"1505132","574484",79.64,89.58,37.83,14.44,"2349","2948","921","186","42100","50189","14942","1417"
2023-04-01,6757052,7549966,3364175,1275208,81.05,90.56,40.35,15.3,"3544210",3932876,"1843176","698883",81.32,90.24,42.29,16.04,3168393,3563953,"1505136","574722",79.64,89.58,37.83,14.45,"2349","2948","921","186","42100","50189","14942","1417"
2023-04-02,6757082,7550039,3364181,1275462,81.05,90.56,40.35,15.3,"3544227",3932919,"1843179","699031",81.32,90.24,42.29,16.04,3168406,3563983,"1505139","574828",79.64,89.58,37.83,14.45,"2349","2948","921","186","42100","50189","14942","1417"
2023-04-03,6757247,7550282,3364199,1276275,81.05,90.57,40.35,15.31,"3544313",3933043,"1843185","699477",81.32,90.24,42.29,16.05,3168485,3564102,"1505151","575195",79.64,89.59,37.83,14.46,"2349","2948","921","186","42100","50189","14942","1417"
2023-04-04,6757424,7550542,3364213,1277112,81.06,90.57,40.35,15.32,"3544404",3933179,"1843191","699937",81.32,90.24,42.29,16.06,3168571,3564222,"1505159","575571",79.64,89.59,37.83,14.47,"2349","2948","921","186","42100","50193","14942","1418"
2023-04-05,6757584,7550778,3364228,1278033,81.06,90.57,40.35,15.33,"3544481",3933287,"1843198","700413",81.33,90.25,42.29,16.07,3168654,3564350,"1505167","576016",79.65,89.59,37.83,14.48,"2349","2948","921","186","42100","50193","14942","1418"
2023-04-06,6757736,7551068,3364247,1278913,81.06,90.57,40.35,15.34,"3544559",3933437,"1843211","700885",81.33,90.25,42.29,16.08,3168728,3564487,"1505173","576424",79.65,89.6,37.83,14.49,"2349","2948","921","186","42100","50196","14942","1418"
2023-04-07,6757894,7551299,3364259,1279623,81.06,90.58,40.35,15.35,"3544644",3933545,"1843217","701278",81.33,90.25,42.29,16.09,3168801,3564610,"1505179","576741",79.65,89.6,37.83,14.5,"2349","2948","921","186","42100","50196","14942","1418"
2023-04-08,6757982,7551448,3364264,1280129,81.06,90.58,40.35,15.36,"3544696",3933617,"1843218","701563",81.33,90.25,42.29,16.1,3168837,3564687,"1505183","576961",79.65,89.6,37.83,14.5,"2349","2948","921","186","42100","50196","14942","1419"
2023-04-09,6758006,7551509,3364264,1280325,81.06,90.58,40.35,15.36,"3544711",3933644,"1843218","701657",81.33,90.25,42.29,16.1,3168846,3564721,"1505183","577063",79.65,89.6,37.83,14.5,"2349","2948","921","186","42100","50196","14942","1419"
2023-04-10,6758196,7551767,3364283,1281161,81.06,90.58,40.35,15.37,"3544811",3933772,"1843226","702106",81.33,90.26,42.29,16.11,3168936,3564851,"1505194","577450",79.65,89.6,37.83,14.51,"2349","2948","921","186","42100","50196","14942","1419"
2023-04-11,6758357,7552021,3364298,1282017,81.07,90.59,40.35,15.38,"3544899",3933898,"1843231","702567",81.34,90.26,42.29,16.12,3169009,3564976,"1505204","577842",79.65,89.61,37.83,14.52,"2349","2948","921","186","42100","50199","14942","1422"
2023-04-12,6758530,7552276,3364312,1282804,81.07,90.59,40.35,15.39,"3544980",3934013,"1843237","702963",81.34,90.26,42.29,16.13,3169100,3565114,"1505212","578232",79.66,89.61,37.83,14.53,"2349","2948","921","186","42101","50201","14942","1423"
2023-04-13,6758662,7552514,3364325,1283602,81.07,90.59,40.36,15.4,"3545060",3934129,"1843242","703429",81.34,90.27,42.29,16.14,3169152,3565234,"1505220","578562",79.66,89.61,37.83,14.54,"2349","2948","921","186","42101","50203","14942","1425"
2023-04-14,6758873,7552729,3364333,1284387,81.07,90.59,40.36,15.41,"3545160",3934239,"1843248","703865",81.34,90.27,42.29,16.15,3169263,3565339,"1505222","578911",79.66,89.62,37.83,14.55,"2349","2948","921","186","42101","50203","14942","1425"
2023-04-15,6758961,7552835,3364335,1284754,81.07,90.6,40.36,15.41,"3545203",3934299,"1843249","704061",81.34,90.27,42.29,16.15,3169308,3565385,"1505223","579082",79.66,89.62,37.83,14.56,"2349","2948","921","186","42101","50203","14942","1425"
2023-04-16,6758985,7552899,3364335,1285010,81.07,90.6,40.36,15.41,"3545215",3934335,"1843249","704206",81.34,90.27,42.29,16.16,3169320,3565413,"1505223","579193",79.66,89.62,37.83,14.56,"2349","2948","921","186","42101","50203","14942","1425"
2023-04-17,6759115,7553097,3364345,1285673,81.08,90.6,40.36,15.42,"3545289",3934432,"1843255","704587",81.34,90.27,42.29,16.17,3169375,3565514,"1505226","579475",79.66,89.62,37.83,14.57,"2349","2948","922","186","42102","50203","14942","1425"
2023-04-18,6759256,7553298,3364356,1286340,81.08,90.6,40.36,15.43,"3545368",3934550,"1843260","704947",81.35,90.28,42.29,16.17,3169437,3565594,"1505232","579781",79.67,89.62,37.83,14.57,"2349","2948","922","186","42102","50206","14942","1426"
2023-04-19,6759362,7553477,3364362,1287097,81.08,90.6,40.36,15.44,"3545424",3934634,"1843262","705336",81.35,90.28,42.29,16.18,3169487,3565689,"1505236","580149",79.67,89.63,37.83,14.58,"2349","2948","922","186","42102","50206","14942","1426"
2023-04-20,6759504,7553682,3364376,1287928,81.08,90.61,40.36,15.45,"3545506",3934752,"1843267","705794",81.35,90.28,42.29,16.19,3169547,3565775,"1505245","580520",79.67,89.63,37.84,14.59,"2349","2948","922","186","42102","50207","14942","1428"
2023-04-21,6759650,7553877,3364389,1288874,81.08,90.61,40.36,15.46,"3545589",3934856,"1843274","706321",81.35,90.28,42.29,16.21,3169610,3565866,"1505251","580937",79.67,89.63,37.84,14.6,"2349","2948","922","186","42102","50207","14942","1430"
2023-04-22,6759719,7553968,3364398,1289284,81.08,90.61,40.36,15.46,"3545626",3934898,"1843279","706540",81.35,90.28,42.29,16.21,3169642,3565915,"1505255","581128",79.67,89.63,37.84,14.61,"2349","2948","922","186","42102","50207","14942","1430"
2023-04-23,6759763,7554028,3364400,1289519,81.08,90.61,40.36,15.47,"3545643",3934924,"1843281","706652",81.35,90.28,42.29,16.21,3169669,3565949,"1505255","581251",79.67,89.63,37.84,14.61,"2349","2948","922","186","42102","50207","14942","1430"
2023-04-24,6759927,7554234,3364413,1290403,81.09,90.61,40.36,15.48,"3545720",3935028,"1843287","707139",81.35,90.29,42.29,16.22,3169756,3566051,"1505262","581647",79.67,89.63,37.84,14.62,"2349","2948","922","186","42102","50207","14942","1431"
2023-04-25,6760069,7554442,3364427,1291304,81.09,90.62,40.36,15.49,"3545800",3935126,"1843291","707629",81.36,90.29,42.29,16.24,3169818,3566159,"1505272","582056",79.67,89.64,37.84,14.63,"2349","2948","922","186","42102","50209","14942","1433"
2023-04-26,6760200,7554618,3364434,1292035,81.09,90.62,40.36,15.5,"3545871",3935214,"1843294","708021",81.36,90.29,42.29,16.25,3169878,3566240,"1505276","582388",79.68,89.64,37.84,14.64,"2349","2948","922","186","42102","50216","14942","1440"
