"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","BK_COUNT_FULLY_CUMULATIVE","BK_COUNT_1PLUS_CUMULATIVE","BK_COUNT_ADDITIONAL_CUMULATIVE","BK_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BK_PERC_FULLY","BK_PERC_1PLUS","BK_PERC_ADDITIONAL","BK_PERC_BIVALENT_ADDITIONAL","BX_COUNT_FULLY_CUMULATIVE","BX_COUNT_1PLUS_CUMULATIVE","BX_COUNT_ADDITIONAL_CUMULATIVE","BX_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BX_PERC_FULLY","BX_PERC_1PLUS","BX_PERC_ADDITIONAL","BX_PERC_BIVALENT_ADDITIONAL","MH_COUNT_FULLY_CUMULATIVE","MH_COUNT_1PLUS_CUMULATIVE","MH_COUNT_ADDITIONAL_CUMULATIVE","MH_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","MH_PERC_FULLY","MH_PERC_1PLUS","MH_PERC_ADDITIONAL","MH_PERC_BIVALENT_ADDITIONAL","QS_COUNT_FULLY_CUMULATIVE","QS_COUNT_1PLUS_CUMULATIVE","QS_COUNT_ADDITIONAL_CUMULATIVE","QS_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","QS_PERC_FULLY","QS_PERC_1PLUS","QS_PERC_ADDITIONAL","QS_PERC_BIVALENT_ADDITIONAL","SI_COUNT_FULLY_CUMULATIVE","SI_COUNT_1PLUS_CUMULATIVE","SI_COUNT_ADDITIONAL_CUMULATIVE","SI_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","SI_PERC_FULLY","SI_PERC_1PLUS","SI_PERC_ADDITIONAL","SI_PERC_BIVALENT_ADDITIONAL"
2023-01-20,6736193,7524440,3358811,80.8,90.26,40.29,14.08,"1898270",2102168,"917483","305408",74.15,82.12,35.84,11.93,"1091538","1216728","449081","120148",76.97,85.79,31.67,8.47,"1408715",1643669,"823521","424566",86.49,100.92,50.56,26.07,"1972787",2167199,"998763","279681",87.53,96.16,44.31,12.41,"364883","394676","169963","44234",76.63,82.89,35.7,9.29
2023-01-21,6736401,7524767,3358828,80.8,90.26,40.29,14.1,"1898330",2102230,"917488","305842",74.16,82.12,35.84,11.95,"1091558","1216766","449085","120391",76.97,85.8,31.67,8.49,"1408758",1643785,"823526","425010",86.5,100.93,50.56,26.09,"1972858",2167299,"998766","280331",87.53,96.16,44.31,12.44,"364897","394687","169963","44306",76.64,82.89,35.7,9.31
2023-01-22,6736471,7524964,3358828,80.8,90.26,40.29,14.11,"1898352",2102282,"917488","306065",74.16,82.12,35.84,11.96,"1091562","1216780","449085","120443",76.97,85.8,31.67,8.49,"1408777",1643870,"823526","425278",86.5,100.93,50.56,26.11,"1972878",2167341,"998766","280572",87.53,96.16,44.31,12.45,"364902","394691","169963","44350",76.64,82.89,35.7,9.31
2023-01-23,6736811,7525537,3358845,80.81,90.27,40.29,14.15,"1898444",2102418,"917494","306691",74.16,82.13,35.84,11.98,"1091624","1216872","449088","120950",76.97,85.8,31.67,8.53,"1408868",1644073,"823533","425960",86.5,100.94,50.56,26.15,"1972965",2167473,"998766","281255",87.54,96.17,44.31,12.48,"364910","394701","169964","44430",76.64,82.9,35.7,9.33
2023-01-24,6737234,7526080,3358877,80.81,90.28,40.29,14.18,"1898571",2102547,"917500","307338",74.17,82.13,35.84,12.01,"1091708","1216973","449103","121600",76.98,85.81,31.67,8.57,"1408991",1644237,"823539","426711",86.51,100.95,50.56,26.2,"1973044",2167609,"998771","282020",87.54,96.17,44.31,12.51,"364920","394714","169964","44531",76.64,82.9,35.7,9.35
2023-01-25,6737618,7526636,3358912,80.82,90.28,40.29,14.21,"1898682",2102686,"917512","307940",74.17,82.14,35.84,12.03,"1091790","1217058","449108","122061",76.98,85.82,31.67,8.61,"1409091",1644414,"823548","427409",86.52,100.96,50.56,26.24,"1973124",2167751,"998780","282740",87.54,96.18,44.31,12.54,"364931","394727","169964","44609",76.64,82.9,35.7,9.37
2023-01-26,6737971,7527149,3358944,80.82,90.29,40.29,14.24,"1898759",2102824,"917527","308554",74.17,82.14,35.84,12.05,"1091867","1217126","449117","122573",76.99,85.82,31.67,8.64,"1409183",1644559,"823549","428055",86.52,100.97,50.56,26.28,"1973222",2167901,"998787","283368",87.55,96.19,44.31,12.57,"364940","394739","169964","44692",76.65,82.9,35.7,9.39
2023-01-27,6738448,7527649,3358977,80.83,90.29,40.29,14.27,"1898915",2102937,"917538","309170",74.18,82.15,35.84,12.08,"1091946","1217211","449126","123067",76.99,85.83,31.67,8.68,"1409314",1644711,"823554","428814",86.53,100.98,50.56,26.33,"1973323",2168036,"998794","284103",87.55,96.19,44.31,12.61,"364950","394754","169965","44775",76.65,82.91,35.7,9.4
2023-01-28,6738618,7527975,3358997,80.83,90.3,40.29,14.29,"1898963",2103029,"917550","309567",74.18,82.15,35.84,12.09,"1091955","1217230","449129","123198",77,85.83,31.67,8.69,"1409344",1644827,"823555","429174",86.53,100.99,50.56,26.35,"1973391",2168123,"998798","284621",87.56,96.2,44.32,12.63,"364965","394766","169965","44854",76.65,82.91,35.7,9.42
2023-01-29,6738726,7528153,3359008,80.83,90.3,40.29,14.3,"1898999",2103081,"917556","309824",74.18,82.15,35.84,12.1,"1091961","1217234","449129","123243",77,85.83,31.67,8.69,"1409382",1644901,"823558","429435",86.53,100.99,50.57,26.37,"1973412",2168165,"998799","284925",87.56,96.2,44.32,12.64,"364972","394772","169966","44885",76.65,82.91,35.7,9.43
2023-01-30,6739111,7528704,3359047,80.84,90.31,40.29,14.33,"1899114",2103229,"917568","310349",74.19,82.16,35.84,12.12,"1092046","1217317","449140","123662",77,85.83,31.67,8.72,"1409461",1645096,"823566","430106",86.54,101.01,50.57,26.41,"1973507",2168281,"998806","285567",87.56,96.2,44.32,12.67,"364983","394781","169967","44960",76.65,82.91,35.7,9.44
2023-01-31,6739473,7529178,3359073,80.84,90.31,40.29,14.36,"1899224",2103369,"917577","310897",74.19,82.17,35.84,12.14,"1092121","1217404","449147","124124",77.01,85.84,31.67,8.75,"1409536",1645245,"823571","430720",86.54,101.02,50.57,26.45,"1973594",2168366,"998810","286195",87.57,96.21,44.32,12.7,"364998","394794","169968","45028",76.66,82.92,35.7,9.46
2023-02-01,6739798,7529620,3359112,80.84,90.32,40.29,14.38,"1899335",2103489,"917585","311507",74.2,82.17,35.84,12.17,"1092167","1217484","449156","124526",77.01,85.85,31.67,8.78,"1409614",1645358,"823582","431233",86.55,101.02,50.57,26.48,"1973672",2168482,"998820","286784",87.57,96.21,44.32,12.72,"365010","394807","169969","45103",76.66,82.92,35.7,9.47
2023-02-02,6740112,7530035,3359146,80.85,90.32,40.29,14.41,"1899414",2103617,"917598","312023",74.2,82.18,35.85,12.19,"1092225","1217550","449162","124962",77.01,85.85,31.67,8.81,"1409680",1645492,"823587","431731",86.55,101.03,50.57,26.51,"1973767",2168561,"998827","287298",87.57,96.22,44.32,12.75,"365026","394815","169972","45148",76.66,82.92,35.7,9.48
2023-02-03,6740566,7530540,3359177,80.85,90.33,40.29,14.44,"1899570",2103759,"917605","312605",74.2,82.18,35.85,12.21,"1092287","1217628","449169","125359",77.02,85.86,31.67,8.84,"1409787",1645646,"823596","432372",86.56,101.04,50.57,26.55,"1973875",2168676,"998834","287867",87.58,96.22,44.32,12.77,"365047","394831","169973","45243",76.67,82.92,35.7,9.5
2023-02-04,6740721,7530765,3359191,80.85,90.33,40.29,14.45,"1899614",2103809,"917613","312913",74.21,82.18,35.85,12.22,"1092301","1217655","449172","125456",77.02,85.86,31.67,8.85,"1409812",1645719,"823598","432637",86.56,101.04,50.57,26.56,"1973936",2168736,"998835","288245",87.58,96.22,44.32,12.79,"365058","394846","169973","45311",76.67,82.93,35.7,9.52
